"","poly","x","y"
"9212",61,0.221817,-0.442419
"9213",61,0.221749,-0.442805
"9214",61,0.221608,-0.443607
"9215",61,0.220705,-0.443339
"9216",61,0.219662,-0.442736
"9217",61,0.21925,-0.443097
"9218",61,0.21808,-0.442772
"9219",61,0.217818,-0.441678
"9220",61,0.217271,-0.440876
"9221",61,0.217156,-0.440707
"9222",61,0.217421,-0.43998
"9223",61,0.217188,-0.438978
"9224",61,0.216466,-0.438201
"9225",61,0.216083,-0.437789
"9226",61,0.215938,-0.43686
"9227",61,0.214565,-0.43567
"9228",61,0.214423,-0.43564
"9229",61,0.213741,-0.435495
"9230",61,0.212799,-0.434971
"9231",61,0.212634,-0.434879
"9232",61,0.212553,-0.434041
"9233",61,0.212051,-0.432598
"9234",61,0.21203,-0.432509
"9235",61,0.211689,-0.431017
"9236",61,0.210885,-0.429958
"9237",61,0.210251,-0.42924
"9238",61,0.210025,-0.428006
"9239",61,0.209345,-0.42759
"9240",61,0.208409,-0.427017
"9241",61,0.208191,-0.426968
"9242",61,0.207545,-0.426821
"9243",61,0.206029,-0.426191
"9244",61,0.205803,-0.425412
"9245",61,0.205772,-0.425304
"9246",61,0.204481,-0.424821
"9247",61,0.204468,-0.424725
"9248",61,0.204325,-0.423741
"9249",61,0.202981,-0.423237
"9250",61,0.202988,-0.422042
"9251",61,0.202763,-0.421148
"9252",61,0.201759,-0.420742
"9253",61,0.201303,-0.42019
"9254",61,0.201095,-0.419939
"9255",61,0.199851,-0.419222
"9256",61,0.199725,-0.4192
"9257",61,0.199308,-0.419128
"9258",61,0.199017,-0.419078
"9259",61,0.198357,-0.41834
"9260",61,0.19805,-0.41785
"9261",61,0.19761,-0.417148
"9262",61,0.196168,-0.415773
"9263",61,0.19453,-0.415174
"9264",61,0.193192,-0.414124
"9265",61,0.192546,-0.414067
"9266",61,0.192431,-0.413885
"9267",61,0.191891,-0.41303
"9268",61,0.191834,-0.412958
"9269",61,0.190988,-0.411874
"9270",61,0.189794,-0.410855
"9271",61,0.189356,-0.409772
"9272",61,0.189137,-0.409229
"9273",61,0.18861,-0.40853
"9274",61,0.18851,-0.408397
"9275",61,0.187748,-0.407399
"9276",61,0.187385,-0.406723
"9277",61,0.186761,-0.405535
"9278",61,0.186002,-0.405458
"9279",61,0.185096,-0.40574
"9280",61,0.185044,-0.405756
"9281",61,0.184242,-0.405497
"9282",61,0.184206,-0.40547
"9283",61,0.183465,-0.404924
"9284",61,0.183366,-0.404832
"9285",61,0.182515,-0.404047
"9286",61,0.18152,-0.403795
"9287",61,0.180639,-0.403295
"9288",61,0.179695,-0.402762
"9289",61,0.179666,-0.402689
"9290",61,0.179459,-0.402172
"9291",61,0.179381,-0.401976
"9292",62,-0.176105,-0.335369
"9293",62,-0.176105,-0.335369
"9294",62,-0.174481,-0.324455
"9295",62,-0.173896,-0.320256
"9296",62,-0.173579,-0.317969
"9297",62,-0.173184,-0.315129
"9298",62,-0.172663,-0.311387
"9299",62,-0.171931,-0.30605
"9300",62,-0.171826,-0.305321
"9301",62,-0.170755,-0.297809
"9302",62,-0.170734,-0.297652
"9303",62,-0.170343,-0.294801
"9304",62,-0.169943,-0.291754
"9305",62,-0.159593,-0.29315
"9306",62,-0.155286,-0.293681
"9307",62,-0.148138,-0.294528
"9308",62,-0.147495,-0.294609
"9309",62,-0.141565,-0.295342
"9310",62,-0.13457,-0.296169
"9311",62,-0.133225,-0.296323
"9312",62,-0.132874,-0.296361
"9313",62,-0.121002,-0.297574
"9314",62,-0.121,-0.297574
"9315",62,-0.116663,-0.297993
"9316",62,-0.115517,-0.2981
"9317",62,-0.110851,-0.298461
"9318",62,-0.105075,-0.298972
"9319",62,-0.098842,-0.29948
"9320",62,-0.098833,-0.299481
"9321",62,-0.096342,-0.299674
"9322",62,-0.092356,-0.299972
"9323",62,-0.086844,-0.300371
"9324",62,-0.086421,-0.300401
"9325",62,-0.085584,-0.300459
"9326",62,-0.079,-0.300894
"9327",62,-0.078999,-0.300894
"9328",62,-0.079278,-0.305334
"9329",62,-0.079278,-0.305334
"9330",62,-0.079337,-0.306248
"9331",62,-0.079625,-0.310773
"9332",62,-0.079727,-0.312369
"9333",62,-0.079739,-0.312559
"9334",62,-0.08012,-0.318452
"9335",62,-0.080321,-0.321688
"9336",62,-0.080578,-0.325995
"9337",62,-0.080585,-0.326099
"9338",62,-0.080789,-0.329519
"9339",62,-0.081035,-0.33375
"9340",62,-0.081123,-0.335265
"9341",62,-0.081503,-0.341412
"9342",62,-0.081592,-0.342862
"9343",62,-0.081843,-0.34692
"9344",62,-0.08197,-0.348955
"9345",62,-0.081975,-0.349067
"9346",62,-0.082139,-0.351695
"9347",62,-0.082527,-0.358283
"9348",62,-0.082542,-0.358542
"9349",62,-0.082631,-0.359941
"9350",62,-0.082916,-0.364428
"9351",62,-0.083064,-0.366733
"9352",62,-0.083234,-0.369399
"9353",62,-0.083313,-0.370656
"9354",62,-0.083364,-0.371395
"9355",62,-0.087676,-0.371088
"9356",62,-0.092397,-0.370752
"9357",62,-0.094373,-0.370532
"9358",62,-0.096578,-0.370362
"9359",62,-0.097733,-0.370281
"9360",62,-0.106642,-0.369617
"9361",62,-0.110423,-0.36934
"9362",62,-0.114979,-0.36899
"9363",62,-0.120386,-0.368505
"9364",62,-0.125727,-0.367967
"9365",62,-0.126197,-0.367921
"9366",62,-0.127097,-0.367832
"9367",62,-0.12752,-0.36779
"9368",62,-0.129828,-0.367558
"9369",62,-0.131402,-0.3674
"9370",62,-0.13391,-0.367146
"9371",62,-0.133937,-0.367143
"9372",62,-0.137769,-0.366752
"9373",62,-0.13789,-0.366739
"9374",62,-0.142516,-0.366263
"9375",62,-0.144343,-0.36607
"9376",62,-0.149746,-0.365484
"9377",62,-0.149833,-0.365338
"9378",62,-0.157286,-0.364462
"9379",62,-0.157286,-0.364462
"9380",62,-0.158119,-0.364361
"9381",62,-0.165228,-0.363478
"9382",62,-0.170414,-0.362817
"9383",62,-0.173713,-0.362386
"9384",62,-0.179526,-0.3616
"9385",62,-0.178336,-0.353122
"9386",62,-0.177364,-0.346206
"9387",62,-0.176698,-0.34146
"9388",62,-0.176669,-0.341256
"9389",62,-0.176648,-0.339288
"9390",62,-0.176105,-0.335369
"9391",63,-0.08012,-0.318452
"9392",63,-0.077218,-0.318636
"9393",63,-0.073384,-0.318871
"9394",63,-0.071648,-0.318972
"9395",63,-0.070517,-0.319036
"9396",63,-0.0701,-0.31906
"9397",63,-0.067009,-0.319233
"9398",63,-0.06302,-0.319439
"9399",63,-0.062755,-0.319453
"9400",63,-0.059291,-0.31963
"9401",63,-0.055541,-0.319805
"9402",63,-0.055541,-0.319805
"9403",63,-0.055332,-0.319814
"9404",63,-0.050508,-0.32002
"9405",63,-0.048057,-0.320109
"9406",63,-0.048018,-0.32011
"9407",63,-0.046383,-0.320167
"9408",63,-0.04211,-0.320316
"9409",63,-0.040872,-0.320357
"9410",63,-0.040626,-0.320364
"9411",63,-0.036115,-0.320498
"9412",63,-0.034623,-0.320539
"9413",63,-0.033176,-0.320579
"9414",63,-0.030124,-0.320656
"9415",63,-0.027502,-0.320717
"9416",63,-0.025592,-0.320758
"9417",63,-0.02413,-0.320788
"9418",63,-0.023543,-0.320799
"9419",63,-0.018757,-0.320883
"9420",63,-0.018139,-0.320893
"9421",63,-0.01337,-0.320961
"9422",63,-0.012141,-0.320974
"9423",63,-0.011576,-0.320979
"9424",63,-0.010675,-0.320988
"9425",63,-0.006226,-0.321025
"9426",63,-0.006143,-0.321026
"9427",63,-0.003169,-0.321042
"9428",63,-0.003169,-0.321042
"9429",63,-0.002045,-0.321047
"9430",63,-0.000319,-0.321045
"9431",63,-0.000141,-0.321045
"9432",63,0.002807,-0.321046
"9433",63,0.002854,-0.321046
"9434",63,0.008745,-0.321027
"9435",63,0.009164,-0.321024
"9436",63,0.010195,-0.322007
"9437",63,0.011378,-0.322848
"9438",63,0.012192,-0.323434
"9439",63,0.013019,-0.322798
"9440",63,0.013355,-0.322774
"9441",63,0.01391,-0.322733
"9442",63,0.014221,-0.323156
"9443",63,0.014892,-0.324026
"9444",63,0.014904,-0.324133
"9445",63,0.015003,-0.324967
"9446",63,0.015151,-0.325379
"9447",63,0.014639,-0.325834
"9448",63,0.013684,-0.32586
"9449",63,0.013688,-0.326507
"9450",63,0.012814,-0.327107
"9451",63,0.012733,-0.327799
"9452",63,0.012695,-0.328126
"9453",63,0.012305,-0.328453
"9454",63,0.011817,-0.32886
"9455",63,0.012116,-0.329222
"9456",63,0.012677,-0.329901
"9457",63,0.013591,-0.33084
"9458",63,0.013813,-0.33117
"9459",63,0.014072,-0.331554
"9460",63,0.014845,-0.331674
"9461",63,0.014603,-0.332889
"9462",63,0.015296,-0.333759
"9463",63,0.015723,-0.334319
"9464",63,0.016079,-0.334944
"9465",63,0.016183,-0.335026
"9466",63,0.016861,-0.335565
"9467",63,0.017683,-0.335305
"9468",63,0.018446,-0.335783
"9469",63,0.018741,-0.335798
"9470",63,0.018875,-0.335804
"9471",63,0.018679,-0.33654
"9472",63,0.01869,-0.337762
"9473",63,0.0187,-0.338859
"9474",63,0.018726,-0.341231
"9475",63,0.018747,-0.343108
"9476",63,0.018747,-0.343154
"9477",63,0.018763,-0.346511
"9478",63,0.018769,-0.347745
"9479",63,0.018769,-0.347745
"9480",63,0.018793,-0.349311
"9481",63,0.018834,-0.351971
"9482",63,0.018862,-0.355103
"9483",63,0.018865,-0.355509
"9484",63,0.018873,-0.356377
"9485",63,0.018904,-0.361763
"9486",63,0.018907,-0.361923
"9487",63,0.018912,-0.362267
"9488",63,0.018979,-0.366544
"9489",63,0.018989,-0.367367
"9490",63,0.018995,-0.367821
"9491",63,0.019032,-0.370962
"9492",63,0.019062,-0.372784
"9493",63,0.019079,-0.373804
"9494",63,0.01777,-0.373824
"9495",63,0.01387,-0.373858
"9496",63,0.0137,-0.37386
"9497",63,0.01279,-0.37387
"9498",63,0.009352,-0.373901
"9499",63,0.008178,-0.37391
"9500",63,0.006593,-0.373919
"9501",63,0.005886,-0.373922
"9502",63,0.002944,-0.373933
"9503",63,0.000992,-0.373936
"9504",63,0.000493,-0.373937
"9505",63,-1.1e-05,-0.373937
"9506",63,-0.003004,-0.373936
"9507",63,-0.006907,-0.373929
"9508",63,-0.007256,-0.373927
"9509",63,-0.010352,-0.3739
"9510",63,-0.015194,-0.373853
"9511",63,-0.015844,-0.373846
"9512",63,-0.019118,-0.373805
"9513",63,-0.020187,-0.373789
"9514",63,-0.024416,-0.373718
"9515",63,-0.02488,-0.37371
"9516",63,-0.028234,-0.373649
"9517",63,-0.029154,-0.37363
"9518",63,-0.0324,-0.373559
"9519",63,-0.032495,-0.373557
"9520",63,-0.035125,-0.373479
"9521",63,-0.038538,-0.373371
"9522",63,-0.041413,-0.373281
"9523",63,-0.043195,-0.373222
"9524",63,-0.047024,-0.373088
"9525",63,-0.047702,-0.373061
"9526",63,-0.048874,-0.373014
"9527",63,-0.050481,-0.372948
"9528",63,-0.055136,-0.372736
"9529",63,-0.055238,-0.372732
"9530",63,-0.056437,-0.372683
"9531",63,-0.062825,-0.372406
"9532",63,-0.063937,-0.372362
"9533",63,-0.067004,-0.372236
"9534",63,-0.068243,-0.372178
"9535",63,-0.069912,-0.372099
"9536",63,-0.071911,-0.372002
"9537",63,-0.075687,-0.371816
"9538",63,-0.076652,-0.371766
"9539",63,-0.081437,-0.371505
"9540",63,-0.083171,-0.371406
"9541",63,-0.083364,-0.371395
"9542",63,-0.083313,-0.370656
"9543",63,-0.083234,-0.369399
"9544",63,-0.083064,-0.366733
"9545",63,-0.082916,-0.364428
"9546",63,-0.082631,-0.359941
"9547",63,-0.082542,-0.358542
"9548",63,-0.082527,-0.358283
"9549",63,-0.082139,-0.351695
"9550",63,-0.081975,-0.349067
"9551",63,-0.08197,-0.348955
"9552",63,-0.081843,-0.34692
"9553",63,-0.081592,-0.342862
"9554",63,-0.081503,-0.341412
"9555",63,-0.081123,-0.335265
"9556",63,-0.081035,-0.33375
"9557",63,-0.080789,-0.329519
"9558",63,-0.080585,-0.326099
"9559",63,-0.080578,-0.325995
"9560",63,-0.080321,-0.321688
"9561",63,-0.08012,-0.318452
"9562",64,0.288231,-0.267447
"9563",64,0.290532,-0.26513
"9564",64,0.289328,-0.263924
"9565",64,0.289122,-0.262691
"9566",64,0.289096,-0.262538
"9567",64,0.289092,-0.262516
"9568",64,0.289091,-0.262509
"9569",64,0.288904,-0.26139
"9570",64,0.288642,-0.259896
"9571",64,0.288294,-0.257917
"9572",64,0.288215,-0.257475
"9573",64,0.28773,-0.254751
"9574",64,0.28702,-0.250838
"9575",64,0.290244,-0.25014
"9576",64,0.291554,-0.24987
"9577",64,0.292486,-0.249677
"9578",64,0.293048,-0.249561
"9579",64,0.293165,-0.249537
"9580",64,0.295076,-0.249095
"9581",64,0.295703,-0.249638
"9582",64,0.296128,-0.249463
"9583",64,0.296225,-0.249423
"9584",64,0.296473,-0.248756
"9585",64,0.298089,-0.248452
"9586",64,0.299071,-0.248142
"9587",64,0.299308,-0.248086
"9588",64,0.300707,-0.247755
"9589",64,0.301714,-0.247516
"9590",64,0.303197,-0.24717
"9591",64,0.303988,-0.246985
"9592",64,0.304409,-0.246886
"9593",64,0.305848,-0.246547
"9594",64,0.307136,-0.246247
"9595",64,0.308189,-0.246001
"9596",64,0.308276,-0.24626
"9597",64,0.309247,-0.24966
"9598",64,0.30965,-0.251049
"9599",64,0.309651,-0.251052
"9600",64,0.310028,-0.25249
"9601",64,0.31022,-0.253224
"9602",64,0.310221,-0.253225
"9603",64,0.310417,-0.254102
"9604",64,0.310914,-0.256318
"9605",64,0.310407,-0.256533
"9606",64,0.310711,-0.257512
"9607",64,0.310551,-0.258166
"9608",64,0.310155,-0.257975
"9609",64,0.309297,-0.258316
"9610",64,0.308534,-0.258749
"9611",64,0.307632,-0.25903
"9612",64,0.307196,-0.25941
"9613",64,0.306278,-0.259349
"9614",64,0.305915,-0.25972
"9615",64,0.305278,-0.260252
"9616",64,0.304695,-0.26044
"9617",64,0.304588,-0.260475
"9618",64,0.304177,-0.260863
"9619",64,0.303862,-0.260642
"9620",64,0.303057,-0.260996
"9621",64,0.302345,-0.261471
"9622",64,0.302199,-0.261568
"9623",64,0.30148,-0.261419
"9624",64,0.300787,-0.261644
"9625",64,0.300782,-0.26165
"9626",64,0.300407,-0.262087
"9627",64,0.299548,-0.262401
"9628",64,0.299122,-0.26208
"9629",64,0.298012,-0.262758
"9630",64,0.2977,-0.262716
"9631",64,0.29726,-0.262657
"9632",64,0.296892,-0.26306
"9633",64,0.296741,-0.263226
"9634",64,0.296726,-0.263242
"9635",64,0.296408,-0.263811
"9636",64,0.295714,-0.264207
"9637",64,0.295566,-0.264792
"9638",64,0.295517,-0.264985
"9639",64,0.295269,-0.265171
"9640",64,0.294702,-0.26519
"9641",64,0.294305,-0.265203
"9642",64,0.293718,-0.266082
"9643",64,0.293627,-0.266119
"9644",64,0.293292,-0.266255
"9645",64,0.292884,-0.266421
"9646",64,0.292381,-0.266651
"9647",64,0.292686,-0.26691
"9648",64,0.292381,-0.26748
"9649",64,0.291983,-0.26777
"9650",64,0.291382,-0.267846
"9651",64,0.290817,-0.268211
"9652",64,0.290335,-0.268724
"9653",64,0.28991,-0.268841
"9654",64,0.289253,-0.269556
"9655",64,0.289252,-0.269551
"9656",64,0.28915,-0.26924
"9657",64,0.289092,-0.269004
"9658",64,0.287886,-0.267793
"9659",64,0.288231,-0.267447
"9660",65,-0.317672,-0.292768
"9661",65,-0.317083,-0.29058
"9662",65,-0.316653,-0.288984
"9663",65,-0.315822,-0.285859
"9664",65,-0.314762,-0.281874
"9665",65,-0.314008,-0.278979
"9666",65,-0.31314,-0.275659
"9667",65,-0.311398,-0.26884
"9668",65,-0.310782,-0.266364
"9669",65,-0.309393,-0.260942
"9670",65,-0.307462,-0.253542
"9671",65,-0.306349,-0.249177
"9672",65,-0.305822,-0.247141
"9673",65,-0.302403,-0.247986
"9674",65,-0.297847,-0.249178
"9675",65,-0.2974,-0.249294
"9676",65,-0.295954,-0.249668
"9677",65,-0.29336,-0.2503
"9678",65,-0.290549,-0.251011
"9679",65,-0.287097,-0.251799
"9680",65,-0.283289,-0.252684
"9681",65,-0.283286,-0.252684
"9682",65,-0.279223,-0.253619
"9683",65,-0.27609,-0.254346
"9684",65,-0.273324,-0.254969
"9685",65,-0.270736,-0.255539
"9686",65,-0.268582,-0.256034
"9687",65,-0.268482,-0.256058
"9688",65,-0.263559,-0.257198
"9689",65,-0.259872,-0.258007
"9690",65,-0.254049,-0.259266
"9691",65,-0.250968,-0.259904
"9692",65,-0.247039,-0.260744
"9693",65,-0.24355,-0.261412
"9694",65,-0.241792,-0.261745
"9695",65,-0.23801,-0.262598
"9696",65,-0.234013,-0.263388
"9697",65,-0.234011,-0.263389
"9698",65,-0.230977,-0.263984
"9699",65,-0.23175,-0.268131
"9700",65,-0.232624,-0.272657
"9701",65,-0.233581,-0.277559
"9702",65,-0.23428,-0.281149
"9703",65,-0.23428,-0.28115
"9704",65,-0.235207,-0.285875
"9705",65,-0.236,-0.289855
"9706",65,-0.236332,-0.291539
"9707",65,-0.237269,-0.296404
"9708",65,-0.237333,-0.296734
"9709",65,-0.237982,-0.300049
"9710",65,-0.238361,-0.301984
"9711",65,-0.239189,-0.306335
"9712",65,-0.23933,-0.307076
"9713",65,-0.241001,-0.315626
"9714",65,-0.241409,-0.317823
"9715",65,-0.242096,-0.321304
"9716",65,-0.242454,-0.323109
"9717",65,-0.242454,-0.32311
"9718",65,-0.243013,-0.326024
"9719",65,-0.243527,-0.328699
"9720",65,-0.243861,-0.330451
"9721",65,-0.243862,-0.330454
"9722",65,-0.244748,-0.33508
"9723",65,-0.245226,-0.337418
"9724",65,-0.245706,-0.33986
"9725",65,-0.245706,-0.33986
"9726",65,-0.246084,-0.341811
"9727",65,-0.246765,-0.345404
"9728",65,-0.247414,-0.348798
"9729",65,-0.247691,-0.350325
"9730",65,-0.248209,-0.353047
"9731",65,-0.248995,-0.357186
"9732",65,-0.249895,-0.36201
"9733",65,-0.250092,-0.362989
"9734",65,-0.250321,-0.364287
"9735",65,-0.251291,-0.365399
"9736",65,-0.252045,-0.366483
"9737",65,-0.252326,-0.366941
"9738",65,-0.253207,-0.366931
"9739",65,-0.253921,-0.366432
"9740",65,-0.254453,-0.365837
"9741",65,-0.254592,-0.365003
"9742",65,-0.25495,-0.364303
"9743",65,-0.255555,-0.364137
"9744",65,-0.256057,-0.364386
"9745",65,-0.256571,-0.364231
"9746",65,-0.256836,-0.363792
"9747",65,-0.25766,-0.363617
"9748",65,-0.258462,-0.363649
"9749",65,-0.259072,-0.363953
"9750",65,-0.260072,-0.363986
"9751",65,-0.260286,-0.364552
"9752",65,-0.260301,-0.364631
"9753",65,-0.260488,-0.365599
"9754",65,-0.260556,-0.366772
"9755",65,-0.260277,-0.367584
"9756",65,-0.259983,-0.368302
"9757",65,-0.260624,-0.369081
"9758",65,-0.260815,-0.370496
"9759",65,-0.260989,-0.371939
"9760",65,-0.260632,-0.372739
"9761",65,-0.261063,-0.374203
"9762",65,-0.26134,-0.375494
"9763",65,-0.26096,-0.376288
"9764",65,-0.26091,-0.378939
"9765",65,-0.261133,-0.381114
"9766",65,-0.26156,-0.381347
"9767",65,-0.261847,-0.381279
"9768",65,-0.262101,-0.382183
"9769",65,-0.262446,-0.38331
"9770",65,-0.264342,-0.380457
"9771",65,-0.266992,-0.376468
"9772",65,-0.268275,-0.374552
"9773",65,-0.269853,-0.372177
"9774",65,-0.270959,-0.370521
"9775",65,-0.273614,-0.366518
"9776",65,-0.273617,-0.366513
"9777",65,-0.275774,-0.363287
"9778",65,-0.276283,-0.362524
"9779",65,-0.278451,-0.359253
"9780",65,-0.281491,-0.354689
"9781",65,-0.282692,-0.352866
"9782",65,-0.288152,-0.344642
"9783",65,-0.289899,-0.342017
"9784",65,-0.290731,-0.340761
"9785",65,-0.295303,-0.333867
"9786",65,-0.296901,-0.331477
"9787",65,-0.298864,-0.328524
"9788",65,-0.30306,-0.322204
"9789",65,-0.303809,-0.321066
"9790",65,-0.308402,-0.314143
"9791",65,-0.310517,-0.310979
"9792",65,-0.311756,-0.309117
"9793",65,-0.312257,-0.308366
"9794",65,-0.314849,-0.304463
"9795",65,-0.314872,-0.304429
"9796",65,-0.318051,-0.299642
"9797",65,-0.319018,-0.298187
"9798",65,-0.318732,-0.297025
"9799",65,-0.318541,-0.296252
"9800",65,-0.318318,-0.295346
"9801",65,-0.317787,-0.293197
"9802",65,-0.317672,-0.292768
"9803",66,-0.313029,-0.124094
"9804",66,-0.311086,-0.124368
"9805",66,-0.310415,-0.12418
"9806",66,-0.309674,-0.123311
"9807",66,-0.309168,-0.123304
"9808",66,-0.308053,-0.124449
"9809",66,-0.307606,-0.126063
"9810",66,-0.308508,-0.126832
"9811",66,-0.308399,-0.127623
"9812",66,-0.308745,-0.128485
"9813",66,-0.309301,-0.128774
"9814",66,-0.309404,-0.129736
"9815",66,-0.310248,-0.129681
"9816",66,-0.310748,-0.129144
"9817",66,-0.3119,-0.128447
"9818",66,-0.312827,-0.12736
"9819",66,-0.313099,-0.125752
"9820",66,-0.313029,-0.124094
"9821",67,-0.331158,-0.123965
"9822",67,-0.330322,-0.124141
"9823",67,-0.329317,-0.125124
"9824",67,-0.327816,-0.126834
"9825",67,-0.32646,-0.127611
"9826",67,-0.325029,-0.128914
"9827",67,-0.324652,-0.129736
"9828",67,-0.322821,-0.130601
"9829",67,-0.321107,-0.131077
"9830",67,-0.320474,-0.131269
"9831",67,-0.319165,-0.131865
"9832",67,-0.31807,-0.13268
"9833",67,-0.316686,-0.13328
"9834",67,-0.315813,-0.133457
"9835",67,-0.314468,-0.132812
"9836",67,-0.313852,-0.133992
"9837",67,-0.313297,-0.134695
"9838",67,-0.312603,-0.134752
"9839",67,-0.312149,-0.134682
"9840",67,-0.311155,-0.134527
"9841",67,-0.310291,-0.134618
"9842",67,-0.309785,-0.135487
"9843",67,-0.31024,-0.136923
"9844",67,-0.310441,-0.137642
"9845",67,-0.310122,-0.138671
"9846",67,-0.309919,-0.138692
"9847",67,-0.309712,-0.138714
"9848",67,-0.309101,-0.138423
"9849",67,-0.308719,-0.138241
"9850",67,-0.308536,-0.137768
"9851",67,-0.309099,-0.136983
"9852",67,-0.308617,-0.135688
"9853",67,-0.308759,-0.134699
"9854",67,-0.309498,-0.133941
"9855",67,-0.309642,-0.132703
"9856",67,-0.308865,-0.131934
"9857",67,-0.307948,-0.13045
"9858",67,-0.30791,-0.130389
"9859",67,-0.307888,-0.129309
"9860",67,-0.307197,-0.12855
"9861",67,-0.306833,-0.127609
"9862",67,-0.306883,-0.126572
"9863",67,-0.30695,-0.12517
"9864",67,-0.306739,-0.124029
"9865",67,-0.306645,-0.123178
"9866",67,-0.307115,-0.122233
"9867",67,-0.307143,-0.121179
"9868",67,-0.306142,-0.120374
"9869",67,-0.300492,-0.12199
"9870",67,-0.29879,-0.122477
"9871",67,-0.294936,-0.12364
"9872",67,-0.290948,-0.124696
"9873",67,-0.287929,-0.12549
"9874",67,-0.284857,-0.126332
"9875",67,-0.283348,-0.126741
"9876",67,-0.27953,-0.127741
"9877",67,-0.275327,-0.128857
"9878",67,-0.269218,-0.1304
"9879",67,-0.265556,-0.131316
"9880",67,-0.262229,-0.132135
"9881",67,-0.255025,-0.133873
"9882",67,-0.25282,-0.134395
"9883",67,-0.248362,-0.135429
"9884",67,-0.246361,-0.135899
"9885",67,-0.244534,-0.136325
"9886",67,-0.24187,-0.136939
"9887",67,-0.242453,-0.139504
"9888",67,-0.243181,-0.142696
"9889",67,-0.244087,-0.146638
"9890",67,-0.245284,-0.151647
"9891",67,-0.245587,-0.152987
"9892",67,-0.245846,-0.154136
"9893",67,-0.246771,-0.158226
"9894",67,-0.248164,-0.164475
"9895",67,-0.248567,-0.166284
"9896",67,-0.248961,-0.168055
"9897",67,-0.249066,-0.168521
"9898",67,-0.251301,-0.178451
"9899",67,-0.251568,-0.179638
"9900",67,-0.251705,-0.180422
"9901",67,-0.251753,-0.180698
"9902",67,-0.252289,-0.181584
"9903",67,-0.251711,-0.182614
"9904",67,-0.251513,-0.183549
"9905",67,-0.251701,-0.184463
"9906",67,-0.25135,-0.185055
"9907",67,-0.251594,-0.185509
"9908",67,-0.252363,-0.186364
"9909",67,-0.251989,-0.186875
"9910",67,-0.251923,-0.188061
"9911",67,-0.257105,-0.186872
"9912",67,-0.258592,-0.18651
"9913",67,-0.260048,-0.186152
"9914",67,-0.261398,-0.18582
"9915",67,-0.264468,-0.185096
"9916",67,-0.264696,-0.185042
"9917",67,-0.269074,-0.183993
"9918",67,-0.271894,-0.183309
"9919",67,-0.272733,-0.183104
"9920",67,-0.276384,-0.182229
"9921",67,-0.276385,-0.18223
"9922",67,-0.277434,-0.182711
"9923",67,-0.278303,-0.182957
"9924",67,-0.279818,-0.182453
"9925",67,-0.281161,-0.182446
"9926",67,-0.281995,-0.182387
"9927",67,-0.282681,-0.182338
"9928",67,-0.283587,-0.181765
"9929",67,-0.283953,-0.181778
"9930",67,-0.28504,-0.18263
"9931",67,-0.286646,-0.182389
"9932",67,-0.287458,-0.182348
"9933",67,-0.288668,-0.182286
"9934",67,-0.289122,-0.182398
"9935",67,-0.29007,-0.182631
"9936",67,-0.290963,-0.182615
"9937",67,-0.291989,-0.183199
"9938",67,-0.292852,-0.183059
"9939",67,-0.294386,-0.183054
"9940",67,-0.29538,-0.182781
"9941",67,-0.295584,-0.182724
"9942",67,-0.296383,-0.181674
"9943",67,-0.296902,-0.181549
"9944",67,-0.297151,-0.181658
"9945",67,-0.297677,-0.181885
"9946",67,-0.299836,-0.182109
"9947",67,-0.300436,-0.182465
"9948",67,-0.300628,-0.182321
"9949",67,-0.300945,-0.182084
"9950",67,-0.302644,-0.181781
"9951",67,-0.303229,-0.182198
"9952",67,-0.303999,-0.182163
"9953",67,-0.30408,-0.18097
"9954",67,-0.305361,-0.180012
"9955",67,-0.306421,-0.17992
"9956",67,-0.306599,-0.179779
"9957",67,-0.307464,-0.179093
"9958",67,-0.307558,-0.179019
"9959",67,-0.309248,-0.17894
"9960",67,-0.310083,-0.178909
"9961",67,-0.310919,-0.178446
"9962",67,-0.311639,-0.178489
"9963",67,-0.312182,-0.178904
"9964",67,-0.312486,-0.178958
"9965",67,-0.312861,-0.179023
"9966",67,-0.313607,-0.17934
"9967",67,-0.314913,-0.17956
"9968",67,-0.315905,-0.179386
"9969",67,-0.316806,-0.179633
"9970",67,-0.316991,-0.179684
"9971",67,-0.317783,-0.179388
"9972",67,-0.318224,-0.17876
"9973",67,-0.318969,-0.178771
"9974",67,-0.319505,-0.178261
"9975",67,-0.321157,-0.177306
"9976",67,-0.322096,-0.176411
"9977",67,-0.322222,-0.176042
"9978",67,-0.322347,-0.175679
"9979",67,-0.322019,-0.174898
"9980",67,-0.321813,-0.174404
"9981",67,-0.321965,-0.173437
"9982",67,-0.321679,-0.172775
"9983",67,-0.321562,-0.172506
"9984",67,-0.321653,-0.171663
"9985",67,-0.321448,-0.170846
"9986",67,-0.32168,-0.169808
"9987",67,-0.321902,-0.168487
"9988",67,-0.322481,-0.167935
"9989",67,-0.322822,-0.16731
"9990",67,-0.323869,-0.166069
"9991",67,-0.324437,-0.165835
"9992",67,-0.325061,-0.165976
"9993",67,-0.325977,-0.166183
"9994",67,-0.32694,-0.165873
"9995",67,-0.327029,-0.165844
"9996",67,-0.327543,-0.165048
"9997",67,-0.32727,-0.164265
"9998",67,-0.327676,-0.163422
"9999",67,-0.328515,-0.163354
"10000",67,-0.329887,-0.162804
"10001",67,-0.330058,-0.162053
"10002",67,-0.330441,-0.162192
